"restaurant_name","cnt","avg_rating","avg_price","avg_delivery_time"
"Planet Family Restaurant",1,3.299999952316284,150.0,31.0
"Poha'G",1,3.299999952316284,300.0,40.0
"Ponni Restaurant",1,3.299999952316284,100.0,26.0
"Pool Cafe",1,3.299999952316284,250.0,57.0
"Pornima Pav Bhaji, Veg Chinese & Snacks",1,3.299999952316284,150.0,24.0
"Prabhuji Snacks",1,3.299999952316284,100.0,25.0
"Pranav Chats",1,3.299999952316284,200.0,49.0
"Prem Restaurant",1,3.299999952316284,200.0,43.0
"Prince Honey Restaurant",1,3.299999952316284,100.0,26.0
"Punjabi Chaap Chatka",1,3.299999952316284,150.0,38.0
"Punjabi Foods Cafe",1,3.299999952316284,150.0,27.0
"Pure Desi",1,3.299999952316284,250.0,45.0
"Chindies",1,3.299999952316284,100.0,42.0
"Chinese Break",1,3.299999952316284,200.0,25.0
"Chinese Chowmein",1,3.299999952316284,100.0,29.0
"Chinese Hub",2,3.299999952316284,175.0,24.0
"Chittimuthyala Biryani Donne",1,3.299999952316284,200.0,52.0
"Chocolike",1,3.299999952316284,200.0,52.0
"Chole Sardar",1,3.299999952316284,300.0,43.0
"Choolah",1,3.299999952316284,100.0,43.0
"Chop Point",1,3.299999952316284,250.0,36.0
"Cigarette After Shake",1,3.299999952316284,100.0,36.0
"Citrus Cafe - Lemon Tree Hotel",1,3.299999952316284,150.0,21.0
"City Square",1,3.299999952316284,250.0,37.0
"Classic Treat",1,3.299999952316284,250.0,36.0
"Cloud - 9 Espresso",1,3.299999952316284,200.0,36.0
"Coco Cafe",1,3.299999952316284,150.0,39.0
"Cocoa Chocolate",1,3.299999952316284,200.0,32.0
"Coffee 'N' Tea Bar",1,3.299999952316284,100.0,25.0
"Coffee Therapy",1,3.299999952316284,300.0,31.0
"Coffee World",1,3.299999952316284,150.0,44.0
"Combo 100",1,3.299999952316284,250.0,29.0
"Comida Rapida",1,3.299999952316284,150.0,29.0
"Cones & Cups",1,3.299999952316284,100.0,38.0
"Confusion Off",1,3.299999952316284,450.0,31.0
"Crazy Foods",1,3.299999952316284,100.0,42.0
"Cream Cafe",1,3.299999952316284,200.0,44.0
"Cream 'N' Crust",1,3.299999952316284,100.0,20.0
"Crispy N Juicy Rolls By Burger Tree",1,3.299999952316284,100.0,59.0
"Crunchy Munchy Cafe CMC",1,3.299999952316284,100.0,33.0
"Cuttack Biriyani",1,3.299999952316284,250.0,22.0
"D Foodie",1,3.299999952316284,250.0,46.0
"Da Cafe Blue",1,3.299999952316284,400.0,36.0
"Da Pizzeria House",1,3.299999952316284,100.0,29.0
"Daily Fresh Juice Land",1,3.299999952316284,100.0,29.0
"Danish- Shawarma Hut",1,3.299999952316284,100.0,31.0
"Day Night Cafe 24/7",1,3.299999952316284,100.0,23.0
"De Stress",1,3.299999952316284,300.0,41.0
"Deccan Biryani",1,3.299999952316284,200.0,26.0
"Deccan Pizza",1,3.299999952316284,200.0,41.0
"Delhi Ka Khana Khazana",1,3.299999952316284,150.0,29.0
"Delhi Kitchen",1,3.299999952316284,150.0,41.0
"Dessert House",1,3.299999952316284,150.0,40.0
"Devil Food",1,3.299999952316284,450.0,45.0
"Dhaba Singh",1,3.299999952316284,100.0,21.0
"Dices Pizza",1,3.299999952316284,250.0,46.0
"Dil Mass",1,3.299999952316284,100.0,41.0
"Dilkhush Dabeli & Nasta Center",1,3.299999952316284,150.0,30.0
"Dilli Ki Hatii",1,3.299999952316284,150.0,38.0
"Dine 551 By Sarovar",1,3.299999952316284,100.0,29.0
"Dipika'r Kitchen",1,3.299999952316284,100.0,52.0
"DJ Momos",1,3.299999952316284,200.0,45.0
"Domain's Pizza",1,3.299999952316284,150.0,40.0
"Dominick World Pizza",1,3.299999952316284,100.0,32.0
"Domino Pizza",1,3.299999952316284,100.0,32.0
"Domito's Pizza And Burger",1,3.299999952316284,200.0,39.0
"Dosa & More",1,3.299999952316284,150.0,22.0
"Dosa 101+",1,3.299999952316284,150.0,28.0
"Dosa Magic",1,3.299999952316284,150.0,34.0
"Dosa Ministry",1,3.299999952316284,200.0,57.0
"Dosa Station",1,3.299999952316284,150.0,31.0
"Dosthana Biryani Centre",1,3.299999952316284,450.0,23.0
"Dragonville",1,3.299999952316284,250.0,35.0
"Drongo Cafe",1,3.299999952316284,150.0,39.0
"DS Thalappakatu Biryani",1,3.299999952316284,400.0,31.0
"Duggu Cakes & Bakes",1,3.299999952316284,200.0,46.0
"Dumb Biryani",1,3.299999952316284,200.0,32.0
"E F C (European Fried Chicken)",1,3.299999952316284,250.0,26.0
"Eat On Biryani",1,3.299999952316284,50.0,53.0
"Eaton Cafe",1,3.299999952316284,150.0,41.0
"Egg House",1,3.299999952316284,150.0,37.0
"En-Gulf Mandi",1,3.299999952316284,100.0,30.0
"Escape Cafe",1,3.299999952316284,50.0,33.0
"European Bakery",1,3.299999952316284,100.0,46.0
"Express Pizza",1,3.299999952316284,100.0,37.0
"Faltu Tiffin & Fast Food",1,3.299999952316284,100.0,29.0
"Famous Kolkata Kathi Roll",1,3.299999952316284,450.0,34.0
"Ferns N Petals Cakes",1,3.299999952316284,300.0,26.0
"Fillico Grills",1,3.299999952316284,150.0,23.0
"Fine Foods",1,3.299999952316284,150.0,39.0
"Fish Curry On",1,3.299999952316284,100.0,22.0
"Flavors Of India",1,3.299999952316284,150.0,35.0
"Floop Sap",1,3.299999952316284,250.0,45.0
"Foji Restaurant",1,3.299999952316284,250.0,40.0
"Food For Soul",1,3.299999952316284,100.0,44.0
"Food Island",1,3.299999952316284,150.0,21.0
"Food Philosophy",1,3.299999952316284,150.0,45.0
"Food Qafilaa",1,3.299999952316284,200.0,35.0
"Food Scorpion",1,3.299999952316284,250.0,45.0
"Food Signal",1,3.299999952316284,150.0,33.0
"Foodie Farishtay",1,3.299999952316284,100.0,37.0
"Hunger N Thirst",1,3.299999952316284,150.0,26.0
"Hungry Diet",1,3.299999952316284,100.0,36.0
"Hungry Helper",1,3.299999952316284,200.0,46.0
"Hyderabad Badshahi Biryani",1,3.299999952316284,100.0,50.0
"Hyderabadi Tadka",1,3.299999952316284,350.0,29.0
"Ice N Spice Shawarma Corner",1,3.299999952316284,250.0,19.0
"Iceberg Icecreams",1,3.299999952316284,200.0,31.0
"ICP Italian Crust Pizza",2,3.299999952316284,150.0,48.0
"Igloo",1,3.299999952316284,150.0,30.0
"IMI Biriyani Hut",1,3.299999952316284,200.0,29.0
"Indori Chaat Wale",1,3.299999952316284,150.0,28.0
"Infinity Cafe",1,3.299999952316284,50.0,32.0
"Italino Pizza",1,3.299999952316284,150.0,43.0
"Jagdish Dhaba",1,3.299999952316284,200.0,39.0
"Jain Bhojnalay",1,3.299999952316284,100.0,56.0
"Jaipur's Jalpoori - Chaats ""n"""" More""",1,3.299999952316284,200.0,43.0
"Jamstreet Cafe & Restaurant",1,3.299999952316284,150.0,60.0
"Janta Fast Food",1,3.299999952316284,50.0,39.0
"Janta Food",1,3.299999952316284,100.0,39.0
"Jepis Cafe",1,3.299999952316284,450.0,32.0
"Jew Hotel And Restaurant",1,3.299999952316284,350.0,43.0
"Jhansi Jugaad Nights",1,3.299999952316284,200.0,25.0
"Jo's Patisserie",1,3.299999952316284,50.0,24.0
"Kaam 25",1,3.299999952316284,100.0,32.0
"Kabab King",1,3.299999952316284,250.0,56.0
"Kaffe Inn by Delicious Night Rasoi",1,3.299999952316284,200.0,46.0
"Kaki Ni Pav Bhaji And Fast Food",1,3.299999952316284,200.0,37.0
"Kalika Dhaba",1,3.299999952316284,100.0,33.0
"Kalyana Biryani & Fast Food",1,3.299999952316284,400.0,33.0
"Kanishk Punjabi Food",1,3.299999952316284,150.0,47.0
"Kanpuria Da Dhaba",1,3.299999952316284,150.0,37.0
"Karkhana By Havstories",1,3.299999952316284,100.0,46.0
"Kaser Malai Dhaba",1,3.299999952316284,300.0,31.0
"Katiyar Non-Veg",1,3.299999952316284,300.0,34.0
"KCB 8",1,3.299999952316284,150.0,36.0
"Kebabs & Kurries",1,3.299999952316284,250.0,19.0
"Keklo",1,3.299999952316284,200.0,31.0
"Khaana Ghar ka",1,3.299999952316284,100.0,34.0
"Khan Darbar Biryani",1,3.299999952316284,250.0,33.0
"Kheer Khazana",1,3.299999952316284,250.0,34.0
"Khwaish",1,3.299999952316284,150.0,32.0
"Kiki's Cafe",1,3.299999952316284,300.0,63.0
"Kings Chiken Corner",1,3.299999952316284,200.0,27.0
"Kitchen King",1,3.299999952316284,100.0,41.0
"Kitchen Of The North",1,3.299999952316284,100.0,43.0
"Krishna Shudh Shakahari Bhojanalay",1,3.299999952316284,150.0,39.0
"Kulhad Banarasi",1,3.299999952316284,300.0,52.0
"La Apetito",1,3.299999952316284,200.0,27.0
"La Casetta",1,3.299999952316284,150.0,41.0
"La Sweet Chariot",1,3.299999952316284,100.0,35.0
"La Trio Pizza",1,3.299999952316284,150.0,27.0
"Lalji",1,3.299999952316284,150.0,39.0
"Foody Moody Thali",1,3.299999952316284,250.0,22.0
"Friends Biryani Point",1,3.299999952316284,150.0,15.0
"Gajapriya`s New Victorya Non Veg Restaurant",1,3.299999952316284,150.0,48.0
"Ganga Jamuna",1,3.299999952316284,350.0,37.0
"Ganpati Chaat Bhandaar",1,3.299999952316284,100.0,35.0
"Ghalibs Biryani",1,3.299999952316284,100.0,34.0
"Ghante Walas",1,3.299999952316284,350.0,27.0
"Girija South Indian Hotel",1,3.299999952316284,150.0,38.0
"GK Tandoori Grill",1,3.299999952316284,150.0,39.0
"Global Bites",1,3.299999952316284,300.0,32.0
"Goenkar",1,3.299999952316284,300.0,35.0
"Gogo Pizza Master",1,3.299999952316284,200.0,53.0
"Golden Cake Shop",1,3.299999952316284,150.0,33.0
"Good Food Only",1,3.299999952316284,150.0,19.0
"Gorakhpur Dinner Point Family Restaurant",1,3.299999952316284,150.0,35.0
"Grand Bakery",1,3.299999952316284,50.0,34.0
"Grand Restaurant",1,3.299999952316284,200.0,31.0
"Green's Restaurant & Hotel",1,3.299999952316284,350.0,26.0
"Grill Master",1,3.299999952316284,150.0,25.0
"Grillzz N Chillzz",1,3.299999952316284,250.0,48.0
"Ground Up Cafe",1,3.299999952316284,300.0,17.0
"GSC Food Farm",1,3.299999952316284,100.0,37.0
"Gulshah Hotel",1,3.299999952316284,150.0,36.0
"Gupshup Family Restaurant & Bar",1,3.299999952316284,150.0,38.0
"Gurgaon Desert & Stone Ice Cream",1,3.299999952316284,150.0,20.0
"Guru Kirpa Punjabi Hotel",1,3.299999952316284,350.0,38.0
"Guru Krapa",1,3.299999952316284,200.0,28.0
"Gym Diet Center",1,3.299999952316284,150.0,33.0
"Happiness Infinity Cafe",1,3.299999952316284,100.0,28.0
"Hari Om Bhel House",1,3.299999952316284,50.0,25.0
"Hav Stories Kitchen (MDA)",1,3.299999952316284,50.0,36.0
"HD Burger Hut",1,3.299999952316284,50.0,27.0
"Hello Biryani",1,3.299999952316284,200.0,28.0
"Hello G Sas Kitchen",1,3.299999952316284,200.0,38.0
"Herry Super Chat",1,3.299999952316284,100.0,41.0
"Hideout Cafe",1,3.299999952316284,100.0,29.0
"Hind Bhojnalya",1,3.299999952316284,250.0,29.0
"Hippie Kitchen",1,3.299999952316284,150.0,41.0
"Home Of Desserts",1,3.299999952316284,50.0,30.0
"Hooked Cafe",1,3.299999952316284,150.0,34.0
"Hope Cafe",1,3.299999952316284,100.0,39.0
"Hot Pizza Village",1,3.299999952316284,200.0,41.0
"Hot Sauce Chinese",1,3.299999952316284,100.0,35.0
"Hot Spot Pizza & Fast Food",1,3.299999952316284,100.0,44.0
"Hotel Hightest",1,3.299999952316284,100.0,19.0
"Hotel Mumbai House",1,3.299999952316284,200.0,26.0
"Hotel New Ruchi",1,3.299999952316284,50.0,30.0
"Hotel Sasi",1,3.299999952316284,100.0,31.0
"Hotel Sobha Residency",1,3.299999952316284,250.0,29.0
"Hotel Virat's Sea Food",1,3.299999952316284,200.0,27.0
"Hotel Yashraj",1,3.299999952316284,50.0,38.0
"1947 Restaurant",1,3.299999952316284,100.0,17.0
"666 Cafe",1,3.299999952316284,250.0,33.0
"99 Tasty Food Hub",1,3.299999952316284,50.0,32.0
"A To Z Restaurant",1,3.299999952316284,100.0,28.0
"A To Z Rolls",1,3.299999952316284,250.0,27.0
"Aatho Kadai",1,3.299999952316284,150.0,31.0
"Abdul Moradabadi Chicken Corner",1,3.299999952316284,100.0,23.0
"Achariz Food",1,3.299999952316284,150.0,38.0
"Adi Dada Bhai Restaurant",1,3.299999952316284,250.0,35.0
"Adihaah Dhaba Cafe",1,3.299999952316284,150.0,29.0
"Aflatoon Misal",1,3.299999952316284,250.0,33.0
"Agadbam",1,3.299999952316284,200.0,32.0
"Agarwal Snacks",1,3.299999952316284,100.0,29.0
"Al Fresco",1,3.299999952316284,100.0,30.0
"Al Makka Hotel Famous Old Delle",1,3.299999952316284,150.0,51.0
"Al Osra",1,3.299999952316284,100.0,30.0
"Al-Habib Non Veg Take Away",1,3.299999952316284,200.0,24.0
"Al-Karim",1,3.299999952316284,50.0,42.0
"Amar Fish",1,3.299999952316284,100.0,24.0
"American Diner",1,3.299999952316284,150.0,20.0
"American Pizza Point",1,3.299999952316284,300.0,39.0
"Amritsare Naan",1,3.299999952316284,200.0,31.0
"Amrut Parcel Point",1,3.299999952316284,250.0,28.0
"Anand Fast Food",1,3.299999952316284,150.0,27.0
"Anjali Dining Hall & Restaurant",1,3.299999952316284,200.0,34.0
"Anjali's Cafe",1,3.299999952316284,100.0,27.0
"Annapurna Hotel",1,3.299999952316284,350.0,32.0
"Appusone Banquets",1,3.299999952316284,50.0,33.0
"Arabian Fried Chicken",1,3.299999952316284,200.0,33.0
"Aroma Premium Cafe",1,3.299999952316284,100.0,32.0
"Arun Food Mania",1,3.299999952316284,350.0,40.0
"Asian Fusion House",1,3.299999952316284,350.0,47.0
"Awadh Curry House",1,3.299999952316284,350.0,25.0
"B - Cube",1,3.299999952316284,450.0,24.0
"B Tech Poori Wali",1,3.299999952316284,200.0,28.0
"Baba Ji Ki Rasoi",1,3.299999952316284,300.0,32.0
"Bahaar Arabian Mandi",1,3.299999952316284,50.0,21.0
"Bake And Take",1,3.299999952316284,150.0,33.0
"Bake India",1,3.299999952316284,100.0,34.0
"Bake Shop",1,3.299999952316284,100.0,30.0
"Bake Story",2,3.299999952316284,175.0,34.0
"Bake Studio",1,3.299999952316284,100.0,22.0
"Bala G Sudh Bhojnalaya",1,3.299999952316284,100.0,47.0
"Balle Balle Trivandrum",1,3.299999952316284,350.0,56.0
"Banashankari Donne Biriyani",1,3.299999952316284,150.0,44.0
"Bangalore Iyangar's Bakery",1,3.299999952316284,150.0,36.0
"Bareilly Foodie's",1,3.299999952316284,150.0,42.0
"Batlohi Ktchen",1,3.299999952316284,200.0,24.0
"Bawarchi Veg & Nonveg Restaurant",1,3.299999952316284,150.0,39.0
"BB Baker's",1,3.299999952316284,150.0,38.0
"Beer Ji - Special Chaap Corner",1,3.299999952316284,200.0,34.0
"Bhagwan Corner Cakes And Pastries",1,3.299999952316284,50.0,45.0
"Cake 24x7",7,3.2857142857142856,164.2857,38.1429
"Cake Story",5,3.280000019073486,160.0,30.0
"Cake",4,3.25,150.0,32.0
"Cake Bazar",2,3.25,100.0,29.5
"Cake City",2,3.25,150.0,26.0
"Cake Culture",4,3.25,175.0,34.0
"Cake Gallery",2,3.25,200.0,27.5
"Cake Market",2,3.25,275.0,48.0
"Cake Valley",2,3.25,225.0,24.5
"Pizza In",2,3.25,125.0,45.0
"Royal Rajputana",2,3.25,125.0,23.5
"Shakes Story",2,3.25,100.0,34.0
"Cake Treat",3,3.2333333492279053,200.0,23.6667
"Bharat Chinese",1,3.200000047683716,300.0,50.0
"Bharat Restaurant",1,3.200000047683716,200.0,51.0
"Bhukhad Point",1,3.200000047683716,450.0,37.0
"Bhukkad Breakfast",1,3.200000047683716,100.0,34.0
"Bihari Pizza",1,3.200000047683716,100.0,27.0
"BIRYAANI BOX",1,3.200000047683716,300.0,49.0
"Biryani Aladin",1,3.200000047683716,350.0,28.0
"Biryani King By Mughlai Arab Kitchen",1,3.200000047683716,100.0,28.0
"Biryani Nawabi",1,3.200000047683716,200.0,36.0
"Biryani Theeka",1,3.200000047683716,250.0,40.0
"Bismillah Restaurant",1,3.200000047683716,200.0,30.0
"Bistro Nirvaana",1,3.200000047683716,200.0,40.0
"BJ's Tandoor Delights",1,3.200000047683716,200.0,34.0
"B'kant Cake & Kakes",1,3.200000047683716,150.0,28.0
"Bol Bam",1,3.200000047683716,150.0,38.0
"Bombay Darbar Biryani",1,3.200000047683716,100.0,53.0
"Bond Over Coffee",1,3.200000047683716,200.0,33.0
"Breads N Tales By Qimbu",1,3.200000047683716,200.0,32.0
"Brijwasi Mishtan Bhandar",1,3.200000047683716,150.0,31.0
"Brother In Law Dhaba",1,3.200000047683716,100.0,40.0
"Bundely-Dosa",1,3.200000047683716,250.0,43.0
"Burger & Fast Food Corner",1,3.200000047683716,200.0,32.0
"Burgerzilla",1,3.200000047683716,200.0,47.0
"Burma Burma Resturant N Bakers",1,3.200000047683716,150.0,40.0
"Cafe Gypsy Baba",1,3.200000047683716,400.0,49.0
"Cafe Rhythm",1,3.200000047683716,200.0,26.0
"Cafe Take A Break",1,3.200000047683716,100.0,30.0
"Cafe Vrushali",1,3.200000047683716,200.0,31.0
"Cafe-Tude",1,3.200000047683716,100.0,53.0
"Cake All Day",1,3.200000047683716,150.0,47.0
"Cake Bazaar",1,3.200000047683716,200.0,53.0
"Cake Flavour",1,3.200000047683716,250.0,31.0
"Cake Galaxy",1,3.200000047683716,150.0,30.0
"Cake Planet",2,3.200000047683716,50.0,28.0
"Cake Stories",1,3.200000047683716,150.0,27.0
"Cake Waka",1,3.200000047683716,50.0,30.0
"Cake World Bakery",1,3.200000047683716,150.0,29.0
"Cakes Millenium",1,3.200000047683716,150.0,38.0
"Cakes N Cakes",1,3.200000047683716,100.0,13.0
"Capital Creams & Shakes",1,3.200000047683716,400.0,27.0
"Castalino Kitchen",1,3.200000047683716,200.0,23.0
"Celebration Bakery And Foods",1,3.200000047683716,100.0,25.0
"Chaat Puchka",1,3.200000047683716,150.0,37.0
"Chacha Choudhary Punjabi & Chinese",1,3.200000047683716,200.0,34.0
"Chachaji Makhan Wala Dhabha",1,3.200000047683716,100.0,41.0
"Chai Chakhna Food Truck",1,3.200000047683716,250.0,34.0
"Chai Shaye",1,3.200000047683716,150.0,36.0
"Champaran Handi Meat - 24*7",1,3.200000047683716,200.0,32.0
"Chat Street",1,3.200000047683716,300.0,40.0
"Chatore's Chaat",1,3.200000047683716,100.0,40.0
"Cheesy Delights",1,3.200000047683716,100.0,54.0
"Cherry On Top",1,3.200000047683716,100.0,21.0
"Chetan Mess",1,3.200000047683716,150.0,54.0
"Chicken Biryani & Tandori Chap",1,3.200000047683716,200.0,37.0
"Chicken Hongkong",1,3.200000047683716,150.0,24.0
"Chicken Shawarma Hub",1,3.200000047683716,150.0,45.0
"Quality Food Veg & Non Veg",1,3.200000047683716,100.0,29.0
"Raj Food Point",1,3.200000047683716,100.0,34.0
"Rajni Di Rasoi",1,3.200000047683716,250.0,33.0
"Raju Chawla Juice Corner",1,3.200000047683716,200.0,16.0
"Rama Express Foods",1,3.200000047683716,300.0,57.0
"Rama Ke Chole Bhature",1,3.200000047683716,200.0,35.0
"Ramu Kaka",1,3.200000047683716,250.0,61.0
"Red Chilliees",1,3.200000047683716,200.0,36.0
"Reiki Foods",1,3.200000047683716,150.0,30.0
"Rishi Amritsari Naan",1,3.200000047683716,300.0,40.0
"Rock And Roll",1,3.200000047683716,200.0,38.0
"Rohit Restaurant",1,3.200000047683716,400.0,29.0
"Royal Chats And Pasta",1,3.200000047683716,200.0,54.0
"Royal Fast Food",1,3.200000047683716,150.0,34.0
"Royale Momos Vs Pizza House",1,3.200000047683716,250.0,35.0
"S A P Book Stall And Beeda Stall",1,3.200000047683716,200.0,35.0
"Sagar Gagar",1,3.200000047683716,100.0,39.0
"Sai Food Plaza",1,3.200000047683716,150.0,39.0
"Salt & Spicy Dhaba",1,3.200000047683716,200.0,50.0
"Samsim Kichen",1,3.200000047683716,350.0,27.0
"Sandwich Country",1,3.200000047683716,250.0,29.0
"Sarkar's Biryani",1,3.200000047683716,200.0,39.0
"Sasta Khao Achha Khao",1,3.200000047683716,100.0,39.0
"Satguru Dabeli Center",1,3.200000047683716,150.0,22.0
"Sea Pearl Restaurant",1,3.200000047683716,350.0,36.0
"SeaRock Pure Veg",1,3.200000047683716,100.0,14.0
"Seasons 4 Ice Cream",1,3.200000047683716,200.0,24.0
"Shailesh Bakery",1,3.200000047683716,50.0,29.0
"Shake Corner & Cafe",1,3.200000047683716,100.0,50.0
"Shake N Bites",1,3.200000047683716,100.0,26.0
"Shakeology",1,3.200000047683716,150.0,36.0
"Shakti Food",1,3.200000047683716,100.0,31.0
"Shalom Momos",1,3.200000047683716,100.0,42.0
"Shama Chicken Biryani Point",1,3.200000047683716,100.0,32.0
"Share Chai",1,3.200000047683716,400.0,32.0
"Sharma Bhel Center",1,3.200000047683716,100.0,20.0
"Shawarma & More",1,3.200000047683716,200.0,39.0
"Shawarma Bar",1,3.200000047683716,100.0,39.0
"Sher-E- Punjab Restaurant",1,3.200000047683716,150.0,15.0
"21 Baker Street",1,3.200000047683716,100.0,38.0
"5 Heads Resto Cafe",1,3.200000047683716,250.0,29.0
"A Pizzariya",1,3.200000047683716,150.0,34.0
"Aaminia Biryani",1,3.200000047683716,100.0,27.0
"Aaradhana Restaurant",1,3.200000047683716,100.0,33.0
"Ab Chai Pe Charcha",1,3.200000047683716,50.0,25.0
"Aflatoon Pavbhaji",1,3.200000047683716,50.0,24.0
"Aggarwal Hotel",1,3.200000047683716,200.0,34.0
"Ahar Vaishno Dhaba",1,3.200000047683716,100.0,24.0
"Aifa's Biriyani",1,3.200000047683716,200.0,33.0
"Aksh Cafe",1,3.200000047683716,200.0,28.0
"Al Jabbar Dairy & Sweets",1,3.200000047683716,100.0,32.0
"Al Nafees Restaurant & Takeaway",1,3.200000047683716,100.0,46.0
"Al-al-Huda - Halal & Hygiene",1,3.200000047683716,150.0,43.0
"Ali-Noor Biryani Centre",1,3.200000047683716,400.0,38.0
"Amritsari Kitchen",1,3.200000047683716,100.0,35.0
"Andhra Chilly's Restaurant",1,3.200000047683716,250.0,34.0
"Annpurna Home Kitchen",1,3.200000047683716,100.0,50.0
"Apna Bakery",1,3.200000047683716,200.0,15.0
"Apna Pizza King",1,3.200000047683716,250.0,25.0
"Arabian Express",1,3.200000047683716,150.0,42.0
"Aroma The Restro Cafe",1,3.200000047683716,150.0,46.0
"Arthi Chettinad",1,3.200000047683716,150.0,33.0
"Arya Family Restaurant",1,3.200000047683716,200.0,28.0
"Ashirvada Food World",1,3.200000047683716,300.0,23.0
"Asli Al Zaika",1,3.200000047683716,250.0,27.0
"Asli Royal Zaika",1,3.200000047683716,200.0,27.0
"Azad Hind Restaurant",1,3.200000047683716,150.0,28.0
"B H Catering Services",1,3.200000047683716,150.0,26.0
"B Way",1,3.200000047683716,100.0,28.0
"Badshahs Of Biryani",1,3.200000047683716,200.0,42.0
"Balaji Palace",1,3.200000047683716,150.0,37.0
"Bangali Ahar",1,3.200000047683716,150.0,54.0
"Banjara Vyanjan",1,3.200000047683716,250.0,32.0
"Bawarchi Biryani Center",1,3.200000047683716,100.0,41.0
"BBM Fast Food",1,3.200000047683716,100.0,35.0
"Bebo's Kitchen",1,3.200000047683716,350.0,53.0
"Bhagwati Vadapav",1,3.200000047683716,350.0,21.0
"Shiv Shankar Shudh Vaishnav Punjabi Bhojanalaya Since 1986",1,3.200000047683716,100.0,33.0
"Shree Annapurna Foods",1,3.200000047683716,400.0,36.0
"Shree Bakers",1,3.200000047683716,150.0,24.0
"Shree Balaji Darbar",1,3.200000047683716,100.0,42.0
"Shree Gajanan Gruh Udhyog",1,3.200000047683716,200.0,31.0
"Shree Leela Bhojanalya",1,3.200000047683716,100.0,47.0
"Shree Vighnaharta Sweet Corner",1,3.200000047683716,50.0,41.0
"Lets Smooch Cafe",1,3.200000047683716,100.0,22.0
"Litti Chokha - Tast Of Bihar",1,3.200000047683716,100.0,25.0
"Lord Of Barbeque",1,3.200000047683716,250.0,34.0
"Love At Every Bite Cafe And Cakes",1,3.200000047683716,250.0,47.0
"Lovely Cake Shop",1,3.200000047683716,150.0,13.0
"LSD - Love Sugar & Dough",1,3.200000047683716,550.0,41.0
"Lucky Dragon's",1,3.200000047683716,250.0,29.0
"Lunarbucks",1,3.200000047683716,150.0,42.0
"Lunch Box Factory",1,3.200000047683716,300.0,52.0
"Maa Bhawani Restaurant",1,3.200000047683716,150.0,45.0
"Maan Manuhar",1,3.200000047683716,400.0,36.0
"Mad Burgers",1,3.200000047683716,100.0,34.0
"Madhu Rasoi",1,3.200000047683716,150.0,40.0
"Madni Darbar Restaurant",1,3.200000047683716,100.0,40.0
"Madras Spice",1,3.200000047683716,200.0,40.0
"Mahakal Bhojnalay",1,3.200000047683716,100.0,58.0
"Maharani Briyani Center",1,3.200000047683716,200.0,19.0
"Malwan",1,3.200000047683716,200.0,36.0
"Mama Dosa Kadai",1,3.200000047683716,100.0,41.0
"Mama Dum Biryani",1,3.200000047683716,100.0,26.0
"Mama Hotel & Restaurant",1,3.200000047683716,200.0,41.0
"Mamma’s Parantha",1,3.200000047683716,150.0,28.0
"Manish Chicken And Caterings",1,3.200000047683716,150.0,28.0
"Manraaz's Kitchen",1,3.200000047683716,150.0,45.0
"Margherita",1,3.200000047683716,400.0,34.0
"Masala Mania",1,3.200000047683716,150.0,22.0
"Mayura",1,3.200000047683716,250.0,33.0
"MBA Wala",1,3.200000047683716,100.0,52.0
"Mehak Restaurant",1,3.200000047683716,100.0,76.0
"Milan Khanawal",1,3.200000047683716,350.0,41.0
"Mini Punjabi Dhaba",1,3.200000047683716,250.0,35.0
"Mocha Cafe & Midnight Meals",1,3.200000047683716,100.0,29.0
"Momo'z Man",1,3.200000047683716,150.0,31.0
"Mom's Mazic",1,3.200000047683716,250.0,31.0
"Moolchand Chur Chur Naan Or Paratha Since 1979",1,3.200000047683716,100.0,64.0
"Mota Bhai Cafe",1,3.200000047683716,150.0,33.0
"Mr Browne",1,3.200000047683716,200.0,45.0
"Mr. Momo",1,3.200000047683716,250.0,29.0
"Mr.Chef Restaurant",1,3.200000047683716,300.0,27.0
"Mughal's Hotel",1,3.200000047683716,250.0,31.0
"Mukesh Bati Chokha",1,3.200000047683716,150.0,31.0
"Mumma's Cake Shop",1,3.200000047683716,150.0,29.0
"Munna Bati Chokha",1,3.200000047683716,250.0,37.0
"My Dish",1,3.200000047683716,150.0,28.0
"My Healthy Point",1,3.200000047683716,250.0,22.0
"Nanking In",1,3.200000047683716,250.0,25.0
"Nannis Foods",1,3.200000047683716,150.0,28.0
"Nawab's Nellore Pelli Biryani",1,3.200000047683716,50.0,26.0
"New Biryani Mall",1,3.200000047683716,150.0,37.0
"New Day",1,3.200000047683716,150.0,35.0
"New Keshri Dosa Center",1,3.200000047683716,150.0,31.0
"New Lucky Dhaba",1,3.200000047683716,100.0,29.0
"New Pizza Cave",1,3.200000047683716,200.0,54.0
"New Rajdhani Hotel",1,3.200000047683716,150.0,26.0
"Nikhara Biryani Junction",1,3.200000047683716,150.0,29.0
"Noodle Paaji",1,3.200000047683716,150.0,40.0
"Noorie Caterers",1,3.200000047683716,100.0,20.0
"Nukkad Dhaba",1,3.200000047683716,100.0,33.0
"Number One Bhaturewala",1,3.200000047683716,100.0,51.0
"Ob La Di Cafe",1,3.200000047683716,150.0,36.0
"Occasions cakes",1,3.200000047683716,250.0,21.0
"Odd Even",1,3.200000047683716,150.0,31.0
