"restaurant_name","cnt","rating"
"Nandi",1,4.1
"Nandi Butter Counter",1,4.3
"Nandi Sweets",1,4.0
"Nandini Agra Petha",1,3.6
"Nandini Cake Shop",1,4.2
"Nandini Deluxe",1,3.8
"Nandini Dining",1,3.8
"Nandita Fast Food",1,3.6
"Nando's",4,4.3
"Nando's",4,4.3
"Nando's",4,4.3
"Nando's",4,4.3
"Nandri South Indian Cafe",1,4.0
"Nandu Fresh Fruit Juice Centre",1,3.9
"Nandu Ice Cream Fast Food & Juice Corner",1,3.9
"Nandu South Indian Food",1,3.8
"Nandu's Parathas",1,4.0
"Nani Cakes",1,4.3
"Nani De Parathe",1,4.1
"Nani Ji Di Rasoi",1,4.1
"Nani Ji Ka Zaika",1,3.8
"Nani Ki Rasoi",1,4.1
"Nanis Homemade Chocolates",1,4.7
"Nanking Chinese Restaurant",1,4.0
"Nanking Express",3,3.4
"Nanking Express",3,4.0
"Nanking Express",3,4.2
"Nanking In",1,3.2
"Nanking Premium",1,4.1
"Nanking Restaurant",1,4.0
"Nanking's",1,4.3
"Nannis Foods",1,3.2
"Nanni's Vegies Fast Foods",1,3.5
"Nanumal Bhojraj",2,4.0
"Nanumal Bhojraj",2,4.1
"Nany's Bakery",1,4.2
"Naples Pizza",1,4.2
"Naples Pizza City",1,4.0
"Napoli Pizzeria & Bistro",1,4.1
"Naram Garam",1,3.8
"Narang Sweets and Bakers",1,4.1
"Narangi Ice-Cream",1,4.1
"Narayan Chaat Bhandar",1,4.4
"Narayan Family Restaurant",1,4.0
"Narayan Kulfi",1,4.7
"Narayan Lassi Bhandar",1,4.4
"Narayan Punjab Da Swad",1,3.6
"Narayan Veg",1,4.0
"Narayana Bhavan Family Restaurant",1,4.2
"Narayanbhai Bhelwala",2,4.2
"Narayanbhai Bhelwala",2,4.3
"Narendra Restaurant",1,3.4
"Naresh Store Cakes And Bakers",1,3.7
"Nareshbhai Bhelwala",1,4.0
"Narikelam Cafe",1,4.1
"Narmada Canteen",1,3.7
"Narmada Chain of Restaurants",1,4.4
"Narula Bakery",1,3.9
"Narula Sweets",2,4.1
"Narula Sweets",2,4.1
"Narula's Restaurant",1,4.0
"Naseeb Chinese",1,3.5
"Naseeb Hotel",1,4.0
"Naseem Bhai Murge Ki Biryani",1,4.4
"Nashik Tadka",1,3.4
"Nashikkar Wadewale",1,3.6
"Nashta",1,3.6
"Nashta Chaska",1,4.0
"Nashta Wala",1,3.9
"Nashta Xpress By S Kumar Wadewale",1,3.6
"Nasi And Mee",1,4.3
"Nasiri Chilli 'N' Spice",1,3.3
"Nasta Khana",1,3.8
"Nasta Vasta",1,3.7
"Nataraj Sarovar Portico",1,4.0
"Nath's Chinese",1,4.2
"Nath's Restaurant",1,3.8
"Nathu Mal Ghudoo Mal's",1,4.3
"Nathumal & Ghudoomal",1,4.1
"Nathu's Pastry Shop",2,4.2
"Nathu's Pastry Shop",2,4.2
"Nathu's Pure Vegetarian Restaurant",1,4.0
"Nathu's Sweets",3,4.0
"Nathu's Sweets",3,4.2
"Nathu's Sweets",3,4.2
"Nati Maharaj",1,3.7
"Nation 52",1,4.1
"National Baker's",1,4.3
"National Bakery",2,3.9
"National Bakery",2,4.4
"National Chicken Take Away",1,4.1
"National Hotel & Restaurant",1,3.8
"National Juice House",1,4.3
"National Restaurant",2,3.9
"National Restaurant",2,4.4
"Natraj",1,4.3
"Natraj Annex",1,4.2
"Natraj Chole Bhature",1,4.2
"Natraj Foods",1,3.8
"Natraj Golawala",1,3.6
"Natraj Ice Cream",1,3.9
"Natthu Sweets",1,3.7
"Natural 2",1,4.0
"Natural Cake",1,3.8
"Natural Fresh",1,4.2
"Natural Fresh Ice Cream",3,4.0
"Natural Fresh Ice Cream",3,4.0
"Natural Fresh Ice Cream",3,4.3
"Natural Fresh Juice",1,3.3
"Natural Fruit Juice And Cold Drinks",1,4.4
"Natural Fruits & Juices",1,4.1
"Natural Ice Cream",25,4.2
"Natural Ice Cream",25,4.3
"Natural Ice Cream",25,4.4
"Natural Ice Cream",25,4.4
"Natural Ice Cream",25,4.4
"Natural Ice Cream",25,4.4
"Natural Ice Cream",25,4.4
"Natural Ice Cream",25,4.4
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.5
"Natural Ice Cream",25,4.6
"Natural Ice Cream",25,4.6
"Natural Ice Cream",25,4.6
"Natural Ice Cream",25,4.6
"Natural Ice Cream",25,4.6
"Natural Ice Cream",25,4.6
"Natural Ice Cream",25,4.8
"Natural Ice Creams",1,4.5
"Natural Icecream",1,4.5
"Natural Juice",1,3.5
"Natural Juice Cycle",1,4.4
"Natural Soups & Shakes",1,4.2
"Naturals Just Sundaes",1,4.5
"Nature",1,4.3
"Nature Foods Club",1,4.0
"Nature Horizon",1,3.6
"Nature Ice Cream And Shakes",1,3.0
"Nature Shree Shakes And Ice Cream",1,3.7
"Nature's cafe",1,3.9
"Natures Kitchen",1,3.6
"Nature's Kitchen",1,4.3
"Nature's Natural Ice Cream",1,3.7
"Nature's Plate",1,4.0
"Nature's Soul",1,4.3
"Nature's Tavern",1,4.3
"Naughty Blenders",1,4.2
"Naughty Chicken",1,4.4
"Nausheen Fruit Juice Centre",1,4.5
"Naushijaan",1,4.2
"Nav Bharat Bakery & Store",1,4.5
"Nav Bharat Restaurant & Ice Creamery",1,3.9
"Navarang Cool Drinks, Ice Creams & Bakery",1,4.3
"Navarassam",1,3.5
"Navaratana Veg",1,4.3
"Navedhyam Fast Break",1,4.1
"Naveen Juice & Ice Cream Parlour",1,3.9
"Naveen Juice And General Store",1,4.0
"Naveen Restaurant & Snacks Corner",1,4.3
"Naveen Taste Creators",1,4.2
"Naveen Vegetarian",1,3.8
"Naveen's Bapu Ki Kutia - Bittan",1,3.8
"Naveen's Corner",1,4.1
"Naveen's Hurry Up! Fast Foods",1,4.1
"Navgraha Pure Veg.",1,4.4
"Navi Fast Food",1,4.0
"Navi Food Plaza",1,3.8
"Navidya",1,4.3
"Navin Food Court",1,2.5
"Navjeevan Hotel",1,3.1
"Navjivan Restaurant",1,4.1
"Navkar Bakery",1,3.5
"Navnath Raswanti Gruh",1,3.6
"Navnita Restaurant",1,4.1
"Navodaya Biryani House",1,3.9
"Navrang Sweets",1,3.7
"Navratna Raghav",2,4.2
"Navratna Raghav",2,4.4
"Navratna Udupi Pure Veg Restaurant",1,3.9
"Navratri Falahaar",1,3.9
"Navrattan Foods",1,4.2
"Navtara Restaurant",1,3.8
"Navya Fast Food",1,3.7
"Navyuga Food Parcels",1,3.7
"Nawaabs A Fine Arabian Restaurant",1,3.8
"Nawaabs The Arabian Restaurant",1,3.7
"Nawab Asia",1,4.2
"Nawab Restaurant",1,3.6
"Nawabi",1,3.5
"Nawabi Biryani",2,3.1
"Nawabi Biryani",2,4.2
"Nawabi Biryani & Tandoor",1,3.6
"Nawabi Chicken",1,4.2
"Nawabi Foods",1,4.1
"Nawabi Kitchen House",1,3.6
"Nawabi Nasta",1,3.8
"Nawabi Platter",1,3.9
"Nawabi Rasoi",1,3.9
"Nawabi Zaika",3,3.3
"Nawabi Zaika",3,3.4
"Nawabi Zaika",3,3.7
"Nawab's Kitchen",1,4.0
"Nawab's Multicuisine Restaurant",1,3.4
"Nawab's Nellore Pelli Biryani",1,3.2
"Nawabs Of Nihari",1,4.1
"Nawabs Restaurant",1,4.0
"Nayaab Recipes",1,3.1
"Nayaab Shawarma",1,4.3
"Nay's Treeat",1,3.9
"Naz Kolkata Biryani",1,3.7
"Nazeer Foods",5,3.7
"Nazeer Foods",5,3.9
"Nazeer Foods",5,4.0
"Nazeer Foods",5,4.1
"Nazeer Foods",5,4.1
"Nazeer Juice Center",1,4.2
"Nazim Biryani House",1,4.0
"Nazim's Kathi Roll",1,4.1
"Nazish Kathi Roll",1,4.4
"Nbs Bakery And Cafe - Unit Of New Bombay Sweets",1,4.3
"ND Juice Centre & Bakers",1,3.5
"NDS Cafe",1,3.8
"ND's Kitchen",1,4.0
"Nebula",1,3.9
"Need Best Gifts",1,4.0
"Needs",1,3.1
"Neelachal",1,4.1
"Neelam Chaat & Fast Foods",1,4.3
"Neelam Dhaba",1,3.8
"Neelam Fast Food",1,4.2
"Neelam Punjabi Dhaba",1,4.0
"Neelam Restaurant",2,3.7
"Neelam Restaurant",2,4.3
"Neelam Sandwich",1,4.1
"Neelam Sandwich & Pizza",1,4.2
"Neelam's Kitchen",1,3.7
"Neelanjana Mahesh Prasad",1,4.2
"Neelgiri Hot Meals Services",1,4.2
"Neelkamal Restaurant",1,4.1
"Neelkamal Snacks And Coffee Bar",1,4.2
"Neelkanth Confectionery",1,3.8
"Neelkanth Green",1,3.9
"Neelkanth Sweets",1,4.2
"Neelkanth Thali",1,3.5
"Neel's",2,4.3
"Neel's",2,4.4
"Neema Momo Corner",1,4.1
"Neenoo's Bar-B-Que Fish-N-Chips",1,4.1
"Neeraj Chat Bhandar",1,4.3
"Neeru's Cool Cafe",1,4.0
"Negi Ji Kurkure Hot Angeethi",1,4.1
"Neha Bakers",1,4.0
"Neha Snacks",1,3.9
"Nehars - The Mughlai Darbar",1,4.1
"Neha's Kitchen",1,4.2
"Nektar - Bon Vivant",1,3.6
"Nellai Fresh Juice Shop",1,4.2
"Nellai Karuppati Coffee",1,4.0
"Nellore Vari Sri Venkatayya Hotel",1,3.7
"Nema Kulfi",1,4.0
"Nema Kulfi and Gajak 56 Dukan",1,4.2
"Nema Kulfi Gajak",1,4.3
"Nepal Chinese Centre",1,3.8
"Nepal Momo Cafe",1,4.0
"Nepal Sweets",1,4.3
"Nepali Chulo",1,3.8
"Nepali Food Corner",1,3.8
"Nepali Kitchen",1,3.8
"Nepali Momos",2,3.4
"Nepali Momos",2,3.6
"Nerul Eat Street",1,3.8
"Nescafe",4,3.3
"Nescafe",4,3.8
"Nescafe",4,3.8
"Nescafe",4,4.2
"Nest Coffee Lounge & Bakery",1,3.5
"Netajee Cabin Bidhan Market",1,4.4
"Netaji Hotel",1,3.7
"Nethaji Bakers",1,3.1
"New 24 Seven Restaurant And Cafe",1,4.0
"New 24×7 Restaurant And Cafe",1,4.0
"New 4 Seasons Bakery",1,4.3
"New Aafreen Biryani",1,4.0
"New Aaoji Khhaoji",1,4.4
"New Aar Kay Vaishno Dhaba",1,4.1
"New Agarwal Bhavan",1,4.1
"New Agra Fast Food & Restaurant",1,4.0
"New Agrawal Sweets",1,4.1
"New Al Zaika",1,3.7
"New Alams",1,4.2
"New Alams Biryani And Fast Food",1,3.6
"New Ali Excellent",1,4.3
"New Aliah Hotel - Since 1928",1,4.1
"New Alka Restaurant",1,4.1
"New Amar Prem",1,3.4
"New Amar Sweets",1,4.2
"New Amaravathi Hotel",1,4.1
"New Ambur Dum Biriyani",1,3.3
"New Ambur Hot Dum Biriyani",1,3.6
"New Amdavadi Tawa Fry",1,3.9
"New Amrut Cold Drink House",1,3.3
"New Ananthapuri Fast Food",1,3.8
"New Andhra Bhavan",1,3.9
"New Andhra Meals Hotel",1,4.2
"New Ansari Hotel",1,4.2
"New Arafat Restaurant & Caterer",1,4.0
"New Archana Fast Food",1,3.6
"New Arman Hotel",1,4.4
"New Arsalan Biriyani",1,3.7
"New Arsalan Biryani",1,3.5
"New Arsalan Restaurant",1,3.4
"New Ashirvad Thali",1,3.8
"New Awadh Biryani Corner",1,3.7
"New Babar Bakery",1,4.1
"New Babbu Restaurant",1,3.0
"New Bakers Point",1,4.2
"New Bakewell Bakers",1,4.2
"New Balaji Bhojanalay",1,3.8
"New Balaji Dhaba",2,3.2
"New Balaji Dhaba",2,4.0
"New Balaji Santosh Dhaba",1,4.2
"New Balapur Bawarchi Restaurant",1,3.9
"New Balbir Dhaba",1,3.8
"New Banaras Restaurant & Bhojnalaya",1,4.1
"New Barkat Dhaba",1,4.2
"New Baroda Sandwich",1,4.0
"New Baroda Sandwich Vada Pav Dave",1,3.1
"New Basant Ice Cream",1,3.9
"New Bawarchi Fast Food",2,3.8
"New Bawarchi Fast Food",2,3.9
"New Bengal Sweets",1,4.3
"New Bera Bakery",1,4.0
"New Bera Samosa House",1,4.5
"New Bhagwan Das Prahlad Das Mishthan Bhandar",1,4.2
"New Bhagwati Chole Bhandar",1,4.1
"New Bharat Baker",1,3.0
"New Bharat Pavitra Bhojnalaya",1,4.0
"New Bharat Sweets",1,3.7
"New Bhawani Dal Bati Churma",1,4.1
"New Bhawnagri Farsan",1,4.5
"New Big Boss Pizza",1,3.7
"New Bikanerwala Sweets",1,3.4
"New Bindaas Restaurant",1,3.5
"New Biryani Corner",1,4.0
"New Biryani Head Quater",1,3.1
"New Biryani House",1,3.1
"New Biryani Mahal",2,3.5
"New Biryani Mahal",2,3.6
"New Biryani Mahal Benaras",1,2.8
"New Biryani Mall",1,3.2
"New Biryani Paradise",1,3.7
"New Bismi Hotel",1,3.7
"New Bismillah Caterers",1,4.0
"New Bombay Bakery",1,4.0
"New Bombay Bhatiyara",1,4.1
"New Bombay Biryani",5,3.6
"New Bombay Biryani",5,3.7
"New Bombay Biryani",5,3.8
"New Bombay Biryani",5,4.1
"New Bombay Biryani",5,4.1
"New Bombay Chinese Food",1,4.0
"New Bombay Namkeen Bhandar",1,4.2
"New Bombay Sandwich Burger & Pizza",1,3.6
"New Bombay Shiv Sagar",1,3.6
"New Bombay Sweets",1,4.2
"New Bombay Tasty Frankie",1,3.8
"New Bombay Tiffanys",1,4.2
"New Bombay Vadapav",1,4.4
"New Bombe Bhajipau",1,3.6
"New Brijwasi Fast Food Corner",1,4.0
"New Bro And Brothers",1,3.4
"New Bundelkhand Family Restaurant",1,3.6
"New Cake Lair",1,3.8
"New Cake Point",1,3.5
"New Casino Park Restaurant",1,3.6
"New Chappan Bhog",1,4.2
"New Charlie's Food",1,4.0
"New Chaturbhuj Mistanna Bhandar",1,4.2
"New Chauhan Dhaba",1,3.6
"New Chhapan Bhog",1,4.4
"New Chicken Zayqa",1,4.1
"New China Hut",1,3.9
"New China Town Fast Food",1,4.0
"New Chopsticks Chinese",1,3.9
"New Chotey Lal Misthan Bhandar",1,4.5
"New Chunga Chinese Fast Food",1,3.7
"New Citi Dhaba",1,4.3
"New City Dhaba",1,3.6
"New Cold Fusion",1,4.3
"New Crazy Bites",1,4.0
"New Dada Bhai Biryani",1,3.3
"New Dahiya Momos And Chinese",1,4.1
"New Dana Pani Restaurant Since 2007",1,3.9
"New Datta Bhel House",2,3.4
"New Datta Bhel House",2,3.5
"New Day",1,3.2
"New Delhi Biryani Hut",1,3.5
"New Delhi Chat Bhandar",1,4.2
"New Delhi Chole Bhature",1,4.2
"New Delhi Juice & Shakes",1,3.8
"New Delhi Mithai Wala",1,4.1
"New Delhi Mithaiwala",1,4.1
"New Delhi Riyasat",1,4.1
"New Delhi Se Direct",1,3.6
"New Delhi Sweets",2,4.1
"New Delhi Sweets",2,4.1
"New Delhi Zaika Family Restaurant And Cateres",1,3.7
"New Delicious Sweets",1,3.9
"New Deluxe Bakery",1,4.0
"New Dhaba City Punjab",1,4.1
"New Diner's Paradise",1,4.0
"New Donne Biryani",1,3.1
"New Doon Darbar",1,3.9
"New Doon Food",1,3.6
"New Dosa Bites - RPD Cross",1,4.1
"New Down City Restaurant",1,4.1
"New Dubai Hotel",1,3.7
"New Durga Cafe",1,3.5
"New Eagle Restaurant",1,4.0
"New Eatonn Restaurant",1,4.2
"New Falak Restaurant",1,4.0
"New Famous Chinese",1,4.2
"New Firdous Non Veg And Veg Restaurant",1,3.7
"New Firdous Restaurant",1,3.7
"New Food Junction",1,3.6
"New Food Land",1,3.8
"New Food Point",1,3.9
"New Food Restaurant",1,4.1
"New Freeze Land",2,4.0
"New Freeze Land",2,4.0
"New Fresh",1,4.2
"New Fresh & Pure Ice Cream",1,4.4
"New Friends Vaishno Dhaba",1,4.2
"New Frontier Hotel",1,4.3
"New Frontier Namkeen House",1,3.9
"New Ganga Bhojnalaya",1,3.8
"New Gangour Restaurant",1,3.5
"New Gangour Sweets",1,4.3
"New Garden Pavbhaji",1,4.1
"New Gazala Hotel",1,4.1
"New Geetha Star Canteen",1,4.1
"New Globe Pizza",1,4.0
"New Gokul Veg Restaurant",1,4.0
"New Good Luck",1,3.9
"New Grace Biriyani & Fast Food",1,3.8
"New Green Bawarchi",1,4.0
"New Grillz Tandoori Junction",1,4.1
"New Gujrat Dabeli Vada Pav And Fast Food",1,4.0
"New Gulab Restaurant",1,4.3
"New Gunjan Sweet House",1,4.2
"New Gupta Petha & Sweets",1,4.1
"New H.S King Kulfi Dhaba",1,4.1
"New Haji Biriyani House Durgapur",1,3.9
"New Haji Biryani",2,3.9
"New Haji Biryani",2,4.2
"New Haji Kolkata Biryani House",1,3.8
"New Hakeem Hotel",1,3.6
"New Hanuman Pulao",1,3.7
"New Hari Om Dhaba",1,4.0
"New Harsha Tiffins",1,4.0
"New Haryana Rajasthani Hotel",1,3.6
"New Hazi Biriyani",1,4.0
"New Heartly Fast Food",1,4.2
"New Heavens Cafe",1,4.0
"New Heroes Restaurant",1,4.1
"New Heros",1,4.2
"New Highway Restaurant",1,4.0
"New Hong Kong Restaurant",1,3.7
"New Hot Grill Chaap",1,3.8
"New Hot Pot",1,3.4
"New Hotel Haji Basheer",1,4.0
"New Hungry Plaza",1,3.9
"New Hyderabad Biryani",1,3.9
"New Ideal Restaurant",1,4.2
"New India Hotel",1,4.0
"New Indian Bakery",1,4.1
"New Indian Chicken Express",1,4.3
"New Indian Coffee House",2,3.2
"New Indian Coffee House",2,3.9
"New Inn Restaurant",1,3.8
"New Jalandhar Sweets",1,4.2
"New Janaki Ram Unavagam",1,4.1
"New Janta Dairy",1,4.1
"New Janta Dhaba",1,4.0
"New Janta Icecream",1,4.1
"New Janta Restaurant",1,3.3
"New Jolly Fast Food",1,2.9
"New Joyguru Hotel",1,3.6
"New Jyoti Sweets",1,3.1
"New Kabab Mistri",1,4.2
"New Kailash Farsan & Sweet Mart",1,4.2
"New Kailash Sweets And Dairy",1,4.0
"New Kalika",1,3.6
"New Kalika South Indian Hotel",1,4.0
"New Kalyan Bhel",1,4.3
"New Kalyan G Corner",1,4.1
"New Kanna Boarding",1,4.1
"New Karnavati Dabeli",1,4.0
"New Karnavati Dabeli & Vadapav",1,4.0
"New Keshri Dosa Center",1,3.2
"New Kesri Sweets",1,3.8
"New Khana Khajana",1,3.6
"New Khurrinji Restaurant",1,4.1
"New Khushboo Vaishno Dhaba",2,3.5
"New Khushboo Vaishno Dhaba",2,3.5
"New Khushi Fast Food Center",1,4.3
"New King Safina Hotel",1,4.4
"New Kings Restaurant",1,3.6
"New Kissan Bakery",1,3.8
"New Kolkata Arsalan Biryani",2,3.7
"New Kolkata Arsalan Biryani",2,4.1
"New Kolkata Biryani",2,4.0
"New Kolkata Biryani",2,4.1
"New Kolkata Fast Food",1,3.6
"New Kolkata Rolls",1,3.8
"New Kolkata Royal Biryani",2,3.5
"New Kolkata Royal Biryani",2,3.7
"New Krishan Chat Shop",1,3.7
"New Krishna Bhojnalay",1,4.1
"New Krishna Confectionery",1,4.0
"New Krishna Sagar",1,3.7
"New Kundan Dhaba",1,3.6
"New Kushwaha Sweet House",1,3.9
"New Labong Cafe And Steakhouse",1,4.1
"New Lakshmi Bakers & Confectioners",1,3.7
"New Lassi Corner Cafe",1,3.9
"New Lazzat Biryani",1,3.5
"New Little Hut Family Restaurant",1,3.9
"New Lucknow Kitchen",1,4.1
"New Lucky Dhaba",1,3.2
"New Lucky Namkeen",1,4.0
"New Lucky Restaurant",1,4.1
"New Maa Durga Sweets and Dairy",1,4.2
"New Madhav Lassi Parlour",1,3.7
"New Madras Bilal Hotel",1,4.1
"New Madras Cafe",1,4.0
"New Madras Restaurant",1,3.8
"New Madras Tiffin",1,4.4
"New Madrasi Restaurant",1,3.6
"New Maharaj",1,4.6
"New Manbhavan Sweets",1,3.4
"New Mangalam Sweets And Confectionery",1,3.7
"New Mangu Ram Vaishno Hotel",1,3.9
"New Mathurawasi Chat Center",1,4.2
"New Matsya Sagar",1,4.1
"New Maurya Gardens",1,2.6
"New Mehfil Restaurant",1,4.2
"New Mela Restaurant",1,3.7
"New Metro Restaurant",1,4.5
"New Milan Tawa Fry",1,3.4
"New Mirch Masala",1,3.6
"New Model Bakery",1,4.0
"New Model Restaurant",1,3.5
"New Modern Pizza",1,3.3
"New Moghal Briyani & Fast Food",1,4.3
"New Mogli Sweets Fast Food And Bhojanalya",1,4.0
"New Moon Light Restaurant",1,3.5
"New Moonshine Resorts And Restaurant",1,4.0
"New Morbiwala Sweets & Namkeen",1,4.3
"New Mughlai",1,3.8
"New Mumal Restaurant",1,4.0
"New Mummy's Kitchen",1,3.5
"New Munim Di Hatti",1,4.0
"New Murgan Vilas Restaurant",1,4.2
"New Mysore Refreshment",1,4.3
"New National Bakery",1,3.4
"New New York Pizzeria",3,3.4
"New New York Pizzeria",3,3.7
"New New York Pizzeria",3,4.1
"New Nilam Juice & Lassi",1,4.3
"New Om's Pizza",1,4.4
"New Pakiza Hotel",1,3.6
"New Pal Hotel",1,3.4
"New Pankaj - Sandwich & Pani Puri",1,4.3
"New Panna Sweets",1,4.3
"New Paras Bakery",1,3.3
"New Paridhi Restaurant",1,3.8
"New Parkash Icecream",1,4.5
"New Pathak Sweets",1,4.2
"New Paul Dhaba",1,3.8
"New Paul Dhaba Delight",1,4.1
"New Paul Dhaba Veggie Hub",1,4.1
"New Pawar Restaurant",1,4.0
"New Pindi Sweets",1,4.2
"New Pizza Bite",1,3.4
"New Pizza Cave",1,3.2
"New Pizza Of King",1,3.9
"New Pizza Star",1,3.8
"New Pizza Town",1,4.1
"New Pizza Yum",1,3.6
"New Poona Bakery Cafe",1,3.9
"New Poona Boarding House",1,4.5
"New Pragati Food Plaza",1,4.1
"New Prashanth Hotel",2,4.1
"New Prashanth Hotel",2,4.2
"New Prince Bhajipav Corner",1,4.1
"New Prince Chinese Food",1,3.5
"New Prince Snacks",1,3.5
"New Priyanka Juice And Fruit Centre",1,3.8
"New Punjab Da Dhaba",1,3.6
"New Punjab Dairy",1,4.0
"New Punjab Resto & Bar",1,3.7
"New Punjabi Angeethi",1,3.7
"New Punjabi Dhaba",1,3.8
"New Punjabi Dhaba & Restaurant",1,4.2
"New Punjabi Hotel",2,3.5
"New Punjabi Hotel",2,3.7
"New Punjabi Tadka",2,3.9
"New Punjabi Tadka",2,4.2
"New Raj Sweets",1,4.1
"New Raja Punjabi",1,4.0
"New Rajasthan Chat Bhandar",1,4.0
"New Rajasthan Kalewalaya",1,4.0
"New Rajasthan Restaurant",1,4.3
"New Rajdhani Hotel",1,3.2
"New Rajkumar Restaurant",1,4.0
"New Rambals Restaurant",1,3.8
"New Rana Mini Mall",1,3.8
"New Ranjit Hotel",1,4.2
"New Red Chilli",2,3.7
"New Red Chilli",2,4.1
"New Rita Kulfi",1,4.3
"New Roti Land Family Restaurant",1,3.3
"New Royal Biryani",1,3.8
"New Royal Biryani House",1,4.1
"New Saffron Multicuisine Family Restaurant",1,4.1
"New Sagar Fast Food",1,4.0
"New Sagar Vadapav Ghughra",1,4.0
"New Sahu Family Resturant",1,4.1
"New Sai Bakery and Fast Food",1,3.4
"New Salt & Pepper Chinese Restaurant",1,3.7
"New Santosh Bhojanalaya",1,4.3
"New Santosh Dhaba",1,3.6
"New Santosh Restaurant",1,3.6
"New Sanwariya Sandwich Center",1,3.4
"New Sapna Sandwich & Pizza",1,3.6
"New Sayantara",2,4.2
"New Sayantara",2,4.2
"New Selvi Mess",1,4.1
"New Seoul Hotels",1,4.4
"New Shahi Darbar",1,3.6
"New Shalimar Biryani",1,3.8
"New Shalimar Biryani Hotel",1,4.0
"New Shama Family Restaurant - Prince Road",1,3.8
"New Shanthi Sagar",3,3.9
"New Shanthi Sagar",3,4.0
"New Shanthi Sagar",3,4.2
"New Shanti Niketan Sweets",1,4.0
"New Sheetal Pure Veg Restaurant",1,4.2
"New Sheetal Restaurant",2,3.8
"New Sheetal Restaurant",2,4.1
"New Shilpi Hotel",1,4.1
"New Shimla Bakers",1,4.0
"New Shimla Biryani",1,4.2
"New Shiv Shankar Bhojnalaya",1,4.1
"New Shivam Fast Food",1,3.9
"New Shivshakti Ice Cream",1,4.2
"New Shree Ram Dal Bati And Special Churma",1,3.8
"New Shree Sainath Food Parlour",1,3.4
"New Shri Ram Bhojanalaya",1,3.9
"New Simla Restaurant And Caterer",1,3.6
"New Singh Sons",1,4.0
"New Singh's Veg Restaurant",1,4.1
"New Sizzler Point",1,3.9
"New SK Momos Chinese Corner",1,4.0
"New Smoke Barbeque",1,3.4
"New Sneha Fast Food",1,3.6
"New South Indian Cafe",1,4.1
"New Special Jammu Puri",1,3.6
"New Spicy Hut",1,3.5
"New Sri Vrindavan",1,4.1
"New Sri Vrindavan Sweets & Snacks",1,4.3
"New Star Bakery",1,4.0
"New Star Canteen",1,4.0
"New Sudama Restaurant",1,3.6
"New Sudhamrit Restaurants",1,4.2
"New Sukh Sagar Restaurant",1,4.1
"New Sundar Dairy and Sweets",1,4.6
"New Sunshine Restaurant",1,3.9
"New Suvarna Handvo",1,4.3
"New Swapnil Gandhi Food Zone",1,4.1
"New Taj Biryani",1,3.7
"New Taj Restaurant",1,3.0
"New Talk Of The Town",1,3.4
"New Tandoor",1,4.1
"New Thali King",1,4.0
"New Tiwari Chat",1,3.4
"New Top Tea House",1,3.8
"New Tuhada Dhaba",1,3.8
"New Tushar Non-Veg",1,3.7
"New Udipi",1,4.0
"New Udipi Restaurant",1,3.9
"New Udupi Garden",1,3.9
"New Udupi Grand",1,4.0
"New Udupi Upahar",1,4.0
"New Urvasi Tiffin Centre",1,4.3
"New Vakratund Restaurant",1,3.4
"New Veg Adda",1,3.7
"New Venus Bakers & Sweet Corner",1,3.8
"New Visakha Juice",1,4.3
"New Wah Ji Wah Champ",1,3.8
"New Ways Bake House",1,4.3
"New Welcome Roti Ghar",1,4.3
"New Welcome Tea & Fast Food",1,4.0
"New Welcome Tea And Fast Foods",1,4.2
"New Y Not Juice",1,4.2
"New York Burrito Company",1,3.8
"New York Pizza",2,3.4
"New York Pizza",2,4.4
"New York Pizzaria",1,3.9
"New York Waffles & Dinges",6,3.2
"New York Waffles & Dinges",6,3.3
"New York Waffles & Dinges",6,3.3
"New York Waffles & Dinges",6,3.7
"New York Waffles & Dinges",6,3.9
"New York Waffles & Dinges",6,3.9
"New Zakir Restaurant",1,3.9
"New Zam Zam",1,3.8
"New Zeeshan Biryani House",1,3.6
"New Zoya Biryani",1,3.9
"New ZZZ Pizza",1,3.6
"Newcastle Cafe & Restaurant",1,3.7
"Next Bite",1,4.1
"Next Level Cafe",1,4.0
"Neythal Restaurant",1,3.6
"NG Chole Kulche & Pulav",1,4.1
"NH 32 Food On The Highway",1,4.0
"NH 37 Dhaba",1,4.3
"NH1 Bowls - Highway To North",2,4.4
"NH1 Bowls - Highway To North",2,4.5
"NH8",1,4.1
"Ni Hao",2,4.2
"Ni Hao",2,4.3
"Ni Hao City Mall",1,4.4
"Nibbles",1,3.4
"Nibs Cafe And Chocolataria",1,4.1
"Nibs Cakes And Bakes",1,4.1
"NIC Ice Creams",62,3.9
"NIC Ice Creams",62,3.9
"NIC Ice Creams",62,4.2
"NIC Ice Creams",62,4.3
"NIC Ice Creams",62,4.3
"NIC Ice Creams",62,4.3
"NIC Ice Creams",62,4.3
"NIC Ice Creams",62,4.3
"NIC Ice Creams",62,4.4
"NIC Ice Creams",62,4.4
"NIC Ice Creams",62,4.4
"NIC Ice Creams",62,4.4
